Wall R-Value,Roof R-Value,Window R-Value,SOG R-Value,Floors R-Value,LPD Reduction,Fan W/CFM,ERV Eff,HVAC,Energy Savings %,EUI (kWh/m2),Carbon Savings %,Carbon Intensity (kg/m2),Electric Peak kW,CMHC MLI,Cost Premium $
10,30,4.7,"R10,4ft",20,0.4,1,0.8,Boiler,19,178,9,70,162,No Point," 2,638,375 "
20,30,3,"R10,4ft",20,0.25,0.75,0.8,Boiler,19,176,8,70,161,No Point," 3,138,929 "
10,40,4.7,"R10,4ft",30,0.4,0.75,0.8,Boiler,19,175,9,69,158,No Point," 3,040,382 "
10,40,4.7,"R10,4ft",20,0.25,0.75,0.8,Boiler,19,175,9,69,161,No Point," 3,039,782 "
20,30,3,"R10,4ft",20,0.4,1,0.8,Boiler,19,177,9,69,162,No Point," 3,139,729 "
15,40,3,"R10,4ft",30,0.25,1,0.8,Boiler,19,178,9,69,165,No Point," 3,224,784 "
10,30,4.7,"R10,4ft",30,0.4,1,0.8,Boiler,19,178,9,70,162,No Point," 2,638,375 "
10,40,3,"R10,US",20,0.25,1,0.8,Boiler,19,178,9,70,165,No Point," 2,908,232 "
10,50,3,"R10,US",30,0.25,0.75,0.8,Boiler,19,176,9,70,161,No Point," 3,310,239 "
10,40,4.7,"R10,4ft",30,0.25,0.75,0.8,Boiler,19,175,9,69,161,No Point," 3,039,782 "
10,40,4.7,"R10,4ft",20,0.4,0.75,0.8,Boiler,19,175,9,69,158,No Point," 3,040,382 "
10,30,6.3,"R10,4ft",20,0.4,0.75,0.8,Boiler,19,174,9,69,158,No Point," 2,762,175 "
15,50,3,"R10,4ft",20,0.4,0.75,0.8,Boiler,19,176,9,70,158,No Point," 3,627,391 "
10,40,3,"R10,US",30,0.25,1,0.8,Boiler,19,178,9,70,165,No Point," 2,908,232 "
15,50,3,"R10,4ft",30,0.25,0.75,0.8,Boiler,19,176,9,70,161,No Point," 3,626,791 "
10,30,6.3,"R10,4ft",30,0.4,0.75,0.8,Boiler,19,174,9,69,158,No Point," 2,762,175 "
15,50,3,"R10,4ft",30,0.4,0.75,0.8,Boiler,19,176,9,70,158,No Point," 3,627,391 "
15,40,3,"R10,4ft",20,0.4,1,0.8,Boiler,19,178,9,69,162,No Point," 3,225,384 "
15,50,3,"R10,4ft",20,0.25,0.75,0.8,Boiler,19,176,9,70,161,No Point," 3,626,791 "
10,40,3,"R10,4ft",30,0.4,1,,Boiler,19,178,9,69,163,No Point," 2,736,832 "
10,50,3,"R10,4ft",30,0.4,0.75,,Boiler,19,175,9,70,159,No Point," 3,138,839 "
10,50,3,"R10,4ft",20,0.25,0.75,,Boiler,19,176,9,69,161,No Point," 3,138,239 "
10,50,3,"R10,4ft",20,0.4,0.75,,Boiler,19,175,9,70,159,No Point," 3,138,839 "
10,40,3,"R10,4ft",30,0.25,1,,Boiler,19,178,9,69,165,No Point," 2,736,232 "
10,40,3,"R10,4ft",20,0.25,1,,Boiler,19,178,9,69,165,No Point," 2,736,232 "
10,50,3,"R10,4ft",30,0.25,0.75,,Boiler,19,176,9,69,161,No Point," 3,138,239 "
10,40,3,"R10,4ft",20,0.4,1,,Boiler,19,178,9,69,163,No Point," 2,736,832 "
10,30,3,"R10,4ft",20,0.4,1,0.75,Heat Pump,20,114,7,58,285,No Point," 2,724,624 "
10,30,3,"R10,4ft",20,0.25,1,0.75,Heat Pump,20,114,7,58,290,No Point," 2,724,024 "
10,40,3,"R10,4ft",20,0.25,0.75,0.75,Heat Pump,20,112,7,58,282,No Point," 3,126,031 "
10,40,3,"R10,4ft",30,0.4,0.75,0.75,Heat Pump,20,112,7,58,278,No Point," 3,126,631 "
10,40,3,"R10,4ft",20,0.4,0.75,0.75,Heat Pump,20,112,7,58,278,No Point," 3,126,631 "
10,40,3,"R10,4ft",30,0.25,0.75,0.75,Heat Pump,20,112,7,58,282,No Point," 3,126,031 "
10,30,3,"R10,4ft",30,0.25,1,0.75,Heat Pump,20,114,7,58,290,No Point," 2,724,024 "
10,30,3,"R10,4ft",30,0.4,1,0.75,Heat Pump,20,114,7,58,285,No Point," 2,724,624 "
10,30,3,"R10,4ft",20,0.4,0.75,0.8,Heat Pump,20,112,7,57,278,No Point," 2,896,424 "
10,30,3,"R10,4ft",30,0.4,0.75,0.8,Heat Pump,20,112,7,57,278,No Point," 2,896,424 "
15,30,4.7,"R10,4ft",20,0.25,1,0.75,Boiler,20,176,9,69,165,20 Points," 2,782,327 "
30,50,3,"R10,4ft",30,0.25,0.75,0.75,Boiler,20,172,9,69,160,20 Points," 4,404,446 "
10,40,4.7,"R10,US",30,0.25,0.75,0.75,Boiler,20,173,9,69,161,20 Points," 2,867,782 "
20,30,4.7,"R10,4ft",30,0.4,0.75,0.75,Boiler,20,172,9,69,158,20 Points," 3,099,279 "
10,40,6.3,"R10,4ft",30,0.25,1,0.75,Boiler,20,176,9,69,165,20 Points," 2,991,982 "
20,50,3,"R10,4ft",20,0.25,1,0.75,Boiler,20,177,9,69,165,20 Points," 3,771,542 "
10,40,4.7,"R10,US",30,0.4,0.75,0.75,Boiler,20,173,9,69,158,20 Points," 2,868,382 "
15,50,3,"R10,US",30,0.25,0.75,0.75,Boiler,20,173,9,69,161,20 Points," 3,454,791 "
15,40,4.7,"R10,4ft",20,0.4,0.75,0.75,Boiler,20,173,9,69,158,20 Points," 3,184,934 "
20,30,4.7,"R10,4ft",30,0.25,0.75,0.75,Boiler,20,172,9,69,161,20 Points," 3,098,679 "
25,40,3,"R10,4ft",20,0.25,1,0.75,Boiler,20,176,9,69,165,20 Points," 3,685,887 "
25,40,3,"R10,4ft",30,0.4,1,0.75,Boiler,20,176,9,69,162,20 Points," 3,686,487 "
10,30,4.7,"R10,US",30,0.25,1,0.75,Boiler,20,176,9,69,165,20 Points," 2,465,775 "
25,50,3,"R10,4ft",30,0.25,0.75,0.75,Boiler,20,174,9,69,160,20 Points," 4,087,894 "
10,30,6.3,"R10,US",30,0.25,0.75,0.75,Boiler,20,172,9,69,161,20 Points," 2,589,575 "
15,40,4.7,"R10,4ft",30,0.4,0.75,0.75,Boiler,20,173,9,69,158,20 Points," 3,184,934 "
10,30,6.3,"R10,US",30,0.4,0.75,0.75,Boiler,20,172,9,69,158,20 Points," 2,590,175 "
30,50,3,"R10,4ft",20,0.25,0.75,0.75,Boiler,20,172,9,69,160,20 Points," 4,404,446 "
10,40,6.3,"R10,4ft",20,0.4,1,0.75,Boiler,20,176,9,69,162,20 Points," 2,992,582 "
10,50,6.3,"R10,4ft",20,0.4,1,0.75,Boiler,20,175,9,69,162,20 Points," 3,394,789 "
25,40,3,"R10,4ft",30,0.25,1,0.75,Boiler,20,176,9,69,165,20 Points," 3,685,887 "
10,40,4.7,"R10,US",20,0.25,0.75,0.75,Boiler,20,173,9,69,161,20 Points," 2,867,782 "
20,30,3,"R10,US",30,0.4,1,0.75,Boiler,20,174,9,69,162,20 Points," 2,967,729 "
15,30,6.3,"R10,4ft",30,0.25,0.75,0.75,Boiler,20,172,9,69,161,20 Points," 2,906,127 "
10,50,6.3,"R10,4ft",30,0.4,1,0.75,Boiler,20,175,9,69,162,20 Points," 3,394,789 "
25,40,3,"R10,4ft",20,0.4,1,0.75,Boiler,20,176,9,69,162,20 Points," 3,686,487 "
15,30,6.3,"R10,4ft",30,0.4,0.75,0.75,Boiler,20,172,9,69,158,20 Points," 2,906,727 "
30,50,3,"R10,4ft",30,0.4,0.75,0.75,Boiler,20,172,9,69,158,20 Points," 4,405,046 "
15,50,3,"R10,US",20,0.25,0.75,0.75,Boiler,20,173,9,69,161,20 Points," 3,454,791 "
25,50,3,"R10,4ft",20,0.4,0.75,0.75,Boiler,20,174,9,69,158,20 Points," 4,088,494 "
15,30,6.3,"R10,4ft",20,0.4,0.75,0.75,Boiler,20,172,9,69,158,20 Points," 2,906,727 "
30,40,3,"R10,4ft",20,0.4,0.75,0.75,Boiler,20,174,9,69,158,20 Points," 4,002,839 "
10,40,4.7,"R10,US",20,0.4,0.75,0.75,Boiler,20,173,9,69,158,20 Points," 2,868,382 "
20,30,4.7,"R10,4ft",20,0.4,0.75,0.75,Boiler,20,172,9,69,158,20 Points," 3,099,279 "
25,30,3,"R10,US",30,0.4,0.75,0.75,Boiler,20,171,9,69,158,20 Points," 3,284,080 "
15,30,4.7,"R10,4ft",20,0.25,1,0.75,Boiler,20,176,9,69,165,20 Points," 2,782,327 "
10,30,4.7,"R10,US",20,0.4,1,0.75,Boiler,20,176,9,69,162,20 Points," 2,466,375 "
30,40,3,"R10,4ft",20,0.25,0.75,0.75,Boiler,20,174,9,69,160,20 Points," 4,002,239 "
25,50,3,"R10,4ft",20,0.25,0.75,0.75,Boiler,20,174,9,69,160,20 Points," 4,087,894 "
30,30,3,"R10,4ft",30,0.25,1,0.75,Boiler,20,177,9,69,165,20 Points," 3,600,232 "
30,50,3,"R10,4ft",20,0.4,0.75,0.75,Boiler,20,172,9,69,158,20 Points," 4,405,046 "
10,50,6.3,"R10,4ft",20,0.25,0.75,0.75,Boiler,20,174,9,69,161,20 Points," 3,393,989 "
30,30,3,"R10,4ft",20,0.25,1,0.75,Boiler,20,177,9,69,165,20 Points," 3,600,232 "
20,30,3,"R10,US",20,0.25,0.75,0.75,Boiler,20,174,9,69,161,20 Points," 2,966,929 "
15,30,6.3,"R10,4ft",20,0.25,0.75,0.75,Boiler,20,172,9,69,161,20 Points," 2,906,127 "
10,40,6.3,"R10,4ft",20,0.25,1,0.75,Boiler,20,176,9,69,165,20 Points," 2,991,982 "
25,30,3,"R10,US",20,0.4,0.75,0.75,Boiler,20,171,9,69,158,20 Points," 3,284,080 "
15,40,4.7,"R10,4ft",30,0.25,0.75,0.75,Boiler,20,173,9,69,161,20 Points," 3,184,334 "
10,50,4.7,"R10,US",20,0.4,0.75,0.75,Boiler,20,171,9,69,158,20 Points," 3,270,589 "
15,40,3,"R10,US",20,0.25,1,0.75,Boiler,20,175,9,69,165,20 Points," 3,052,784 "
25,50,3,"R10,4ft",30,0.4,0.75,0.75,Boiler,20,174,9,69,158,20 Points," 4,088,494 "
20,30,3,"R10,US",30,0.25,0.75,0.75,Boiler,20,174,9,69,161,20 Points," 2,966,929 "
15,40,3,"R10,US",20,0.4,1,0.75,Boiler,20,175,9,69,162,20 Points," 3,053,384 "
30,40,3,"R10,4ft",30,0.4,0.75,0.75,Boiler,20,174,9,69,158,20 Points," 4,002,839 "
10,50,4.7,"R10,US",30,0.4,0.75,0.75,Boiler,20,171,9,69,158,20 Points," 3,270,589 "
15,30,4.7,"R10,4ft",30,0.4,1,0.75,Boiler,20,176,9,69,162,20 Points," 2,782,927 "
20,50,3,"R10,4ft",30,0.25,1,0.75,Boiler,20,177,9,69,165,20 Points," 3,771,542 "
20,30,4.7,"R10,4ft",20,0.25,0.75,0.75,Boiler,20,172,9,69,161,20 Points," 3,098,679 "
10,50,6.3,"R10,4ft",20,0.25,1,0.75,Boiler,20,175,9,69,165,20 Points," 3,394,189 "
15,30,4.7,"R10,4ft",20,0.4,1,0.75,Boiler,20,176,9,69,162,20 Points," 2,782,927 "
10,40,6.3,"R10,4ft",30,0.4,1,0.75,Boiler,20,176,9,69,162,20 Points," 2,992,582 "
15,50,3,"R10,US",20,0.4,0.75,0.75,Boiler,20,173,9,69,158,20 Points," 3,455,391 "
10,50,6.3,"R10,4ft",30,0.25,1,0.75,Boiler,20,175,9,69,165,20 Points," 3,394,189 "
15,40,4.7,"R10,4ft",20,0.25,0.75,0.75,Boiler,20,173,9,69,161,20 Points," 3,184,334 "
10,50,6.3,"R10,4ft",30,0.25,0.75,0.75,Boiler,20,174,9,69,161,20 Points," 3,393,989 "
10,30,6.3,"R10,US",20,0.4,0.75,0.75,Boiler,20,172,9,69,158,20 Points," 2,590,175 "
10,30,6.3,"R10,US",20,0.25,0.75,0.75,Boiler,20,172,9,69,161,20 Points," 2,589,575 "
10,30,4.7,"R10,US",20,0.25,1,0.75,Boiler,20,176,9,69,165,20 Points," 2,465,775 "
30,40,3,"R10,4ft",30,0.25,0.75,0.75,Boiler,20,174,9,69,160,20 Points," 4,002,239 "
15,50,3,"R10,US",30,0.4,0.75,0.75,Boiler,20,173,9,69,158,20 Points," 3,455,391 "
20,50,3,"R10,4ft",30,0.4,1,0.75,Boiler,20,176,9,69,162,20 Points," 3,772,142 "
20,50,3,"R10,4ft",20,0.4,1,0.75,Boiler,20,176,9,69,162,20 Points," 3,772,142 "
10,30,4.7,"R10,US",30,0.4,1,0.75,Boiler,20,176,9,69,162,20 Points," 2,466,375 "
15,30,4.7,"R10,4ft",30,0.25,1,0.75,Boiler,20,176,9,69,165,20 Points," 2,782,327 "
15,40,3,"R10,US",30,0.25,1,0.75,Boiler,20,175,9,69,165,20 Points," 3,052,784 "
20,30,3,"R10,US",20,0.4,1,0.75,Boiler,20,174,9,69,162,20 Points," 2,967,729 "
15,40,3,"R10,US",30,0.4,1,0.75,Boiler,20,175,9,69,162,20 Points," 3,053,384 "
15,50,3,"R10,4ft",20,0.25,1,0.8,Boiler,20,176,9,69,165,20 Points," 3,626,991 "
15,50,3,"R10,4ft",30,0.25,1,0.8,Boiler,20,176,9,69,165,20 Points," 3,626,991 "
10,40,4.7,"R10,4ft",20,0.4,1,0.8,Boiler,20,176,9,69,162,20 Points," 3,040,582 "
15,30,3,"R10,US",20,0.4,0.75,0.8,Boiler,20,173,9,69,158,20 Points," 2,822,977 "
10,30,4.7,"R10,US",20,0.4,0.75,0.8,Boiler,20,172,9,69,158,20 Points," 2,638,175 "
10,40,6.3,"R10,4ft",20,0.4,0.75,0.8,Boiler,20,172,9,69,158,20 Points," 3,164,382 "
30,30,3,"R10,4ft",20,0.25,0.75,0.8,Boiler,20,173,9,69,161,20 Points," 3,772,032 "
15,30,3,"R10,US",20,0.4,1,0.8,Boiler,20,174,9,69,162,20 Points," 2,823,177 "
20,50,3,"R10,4ft",20,0.25,0.75,0.8,Boiler,20,172,9,69,161,20 Points," 3,943,342 "
10,40,4.7,"R10,4ft",30,0.25,1,0.8,Boiler,20,176,9,69,165,20 Points," 3,039,982 "
25,30,3,"R10,4ft",30,0.4,1,0.8,Boiler,20,175,9,69,162,20 Points," 3,456,280 "
10,30,4.7,"R10,US",30,0.4,0.75,0.8,Boiler,20,172,9,69,158,20 Points," 2,638,175 "
25,30,3,"R10,4ft",30,0.4,0.75,0.8,Boiler,20,174,9,69,158,20 Points," 3,456,080 "
10,30,6.3,"R10,4ft",30,0.4,1,0.8,Boiler,20,175,9,69,162,20 Points," 2,762,375 "
30,30,3,"R10,4ft",30,0.4,0.75,0.8,Boiler,20,172,9,69,158,20 Points," 3,772,632 "
15,30,3,"R10,US",30,0.4,1,0.8,Boiler,20,174,9,69,162,20 Points," 2,823,177 "
15,30,3,"R10,US",20,0.25,0.75,0.8,Boiler,20,174,9,69,161,20 Points," 2,822,377 "
10,40,4.7,"R10,4ft",30,0.4,1,0.8,Boiler,20,176,9,69,162,20 Points," 3,040,582 "
10,30,6.3,"R10,4ft",20,0.25,1,0.8,Boiler,20,175,9,69,165,20 Points," 2,761,775 "
30,30,3,"R10,4ft",20,0.4,0.75,0.8,Boiler,20,172,9,69,158,20 Points," 3,772,632 "
20,50,3,"R10,4ft",30,0.4,0.75,0.8,Boiler,20,172,9,69,158,20 Points," 3,943,942 "
20,50,3,"R10,4ft",30,0.25,0.75,0.8,Boiler,20,172,9,69,161,20 Points," 3,943,342 "
20,40,3,"R10,4ft",30,0.25,0.75,0.8,Boiler,20,174,9,69,161,20 Points," 3,541,135 "
25,30,3,"R10,4ft",20,0.4,0.75,0.8,Boiler,20,174,9,69,158,20 Points," 3,456,080 "
10,50,4.7,"R10,4ft",20,0.4,0.75,0.8,Boiler,20,174,9,69,158,20 Points," 3,442,589 "
20,50,3,"R10,4ft",20,0.4,0.75,0.8,Boiler,20,172,9,69,158,20 Points," 3,943,942 "
10,50,4.7,"R10,4ft",20,0.25,0.75,0.8,Boiler,20,174,9,69,161,20 Points," 3,441,989 "
10,50,4.7,"R10,4ft",30,0.25,0.75,0.8,Boiler,20,174,9,69,161,20 Points," 3,441,989 "
15,50,3,"R10,4ft",30,0.4,1,0.8,Boiler,20,176,9,69,162,20 Points," 3,627,591 "
20,40,3,"R10,4ft",30,0.4,0.75,0.8,Boiler,20,174,9,69,158,20 Points," 3,541,735 "
10,50,3,"R10,US",20,0.4,1,0.8,Boiler,20,176,9,69,163,20 Points," 3,311,039 "
20,40,3,"R10,4ft",20,0.4,0.75,0.8,Boiler,20,174,9,69,158,20 Points," 3,541,735 "
10,40,4.7,"R10,4ft",20,0.25,1,0.8,Boiler,20,176,9,69,165,20 Points," 3,039,982 "
20,40,3,"R10,4ft",20,0.25,0.75,0.8,Boiler,20,174,9,69,161,20 Points," 3,541,135 "
10,50,3,"R10,US",30,0.4,1,0.8,Boiler,20,176,9,69,163,20 Points," 3,311,039 "
10,30,6.3,"R10,4ft",30,0.25,1,0.8,Boiler,20,175,9,69,165,20 Points," 2,761,775 "
10,30,6.3,"R10,4ft",20,0.4,1,0.8,Boiler,20,175,9,69,162,20 Points," 2,762,375 "
25,30,3,"R10,4ft",20,0.4,1,0.8,Boiler,20,175,9,69,162,20 Points," 3,456,280 "
15,30,3,"R10,US",30,0.4,0.75,0.8,Boiler,20,173,9,69,158,20 Points," 2,822,977 "
20,30,3,"R10,4ft",20,0.25,1,0.8,Boiler,20,177,9,69,165,20 Points," 3,139,129 "
10,50,3,"R10,US",20,0.25,1,0.8,Boiler,20,176,9,69,165,20 Points," 3,310,439 "
15,50,3,"R10,4ft",20,0.4,1,0.8,Boiler,20,176,9,69,162,20 Points," 3,627,591 "
10,40,6.3,"R10,4ft",30,0.4,0.75,0.8,Boiler,20,172,9,69,158,20 Points," 3,164,382 "
10,30,6.3,"R10,4ft",20,0.25,0.75,0.8,Boiler,20,175,9,69,161,20 Points," 2,761,575 "
20,30,3,"R10,4ft",30,0.25,1,0.8,Boiler,20,177,9,69,165,20 Points," 3,139,129 "
25,30,3,"R10,4ft",20,0.25,0.75,0.8,Boiler,20,174,9,69,161,20 Points," 3,455,480 "
30,30,3,"R10,4ft",30,0.25,0.75,0.8,Boiler,20,173,9,69,161,20 Points," 3,772,032 "
10,50,3,"R10,US",30,0.25,1,0.8,Boiler,20,176,9,69,165,20 Points," 3,310,439 "
10,50,4.7,"R10,4ft",30,0.4,0.75,0.8,Boiler,20,174,9,69,158,20 Points," 3,442,589 "
10,30,6.3,"R10,4ft",30,0.25,0.75,0.8,Boiler,20,175,9,69,161,20 Points," 2,761,575 "
15,30,3,"R10,US",30,0.25,0.75,0.8,Boiler,20,174,9,69,161,20 Points," 2,822,377 "
25,30,3,"R10,4ft",30,0.25,0.75,0.8,Boiler,20,174,9,69,161,20 Points," 3,455,480 "
15,30,3,"R10,4ft",30,0.4,0.75,,Boiler,20,173,9,69,158,20 Points," 2,650,977 "
10,50,3,"R10,4ft",20,0.25,1,,Boiler,20,176,9,69,165,20 Points," 3,138,439 "
15,30,3,"R10,4ft",30,0.25,0.75,,Boiler,20,173,9,69,161,20 Points," 2,650,377 "
10,30,3,"R10,US",20,0.4,1,,Boiler,20,174,9,69,163,20 Points," 2,334,625 "
10,50,3,"R10,4ft",30,0.25,1,,Boiler,20,176,9,69,165,20 Points," 3,138,439 "
10,50,3,"R10,4ft",20,0.4,1,,Boiler,20,176,9,69,163,20 Points," 3,139,039 "
10,30,3,"R10,US",30,0.4,0.75,,Boiler,20,174,9,69,159,20 Points," 2,334,425 "
15,30,3,"R10,4ft",20,0.25,0.75,,Boiler,20,173,9,69,161,20 Points," 2,650,377 "
15,30,3,"R10,4ft",20,0.4,0.75,,Boiler,20,173,9,69,158,20 Points," 2,650,977 "
10,30,3,"R10,US",20,0.25,0.75,,Boiler,20,174,9,69,162,20 Points," 2,333,825 "
10,30,3,"R10,US",30,0.25,0.75,,Boiler,20,174,9,69,162,20 Points," 2,333,825 "
10,50,3,"R10,4ft",30,0.4,1,,Boiler,20,176,9,69,163,20 Points," 3,139,039 "
10,30,3,"R10,US",20,0.4,0.75,,Boiler,20,174,9,69,159,20 Points," 2,334,425 "
10,30,3,"R10,US",30,0.4,1,,Boiler,20,174,9,69,163,20 Points," 2,334,625 "
15,40,6.3,"R10,4ft",30,0.4,0.75,0.75,Boiler,21,170,10,69,158,20 Points," 3,308,934 "
20,50,3,"R10,US",30,0.25,0.75,0.75,Boiler,21,170,10,69,161,20 Points," 3,771,342 "
20,50,3,"R10,US",30,0.4,0.75,0.75,Boiler,21,170,10,69,158,20 Points," 3,771,942 "
20,30,4.7,"R10,4ft",30,0.4,1,0.75,Boiler,21,172,10,69,162,20 Points," 3,099,479 "
15,30,4.7,"R10,US",30,0.4,0.75,0.75,Boiler,21,169,10,69,158,20 Points," 2,782,727 "
15,40,4.7,"R10,4ft",30,0.25,1,0.75,Boiler,21,173,10,69,165,20 Points," 3,184,534 "
15,40,6.3,"R10,4ft",20,0.25,0.75,0.75,Boiler,21,170,10,69,160,20 Points," 3,308,334 "
10,40,6.3,"R10,US",20,0.4,0.75,0.75,Boiler,21,170,10,69,158,20 Points," 2,992,382 "
25,30,3,"R10,US",20,0.4,1,0.75,Boiler,21,172,10,69,162,20 Points," 3,284,280 "
30,50,3,"R10,4ft",20,0.4,1,0.75,Boiler,21,173,10,69,162,20 Points," 4,405,246 "
10,40,4.7,"R10,US",20,0.25,1,0.75,Boiler,21,174,10,69,165,20 Points," 2,867,982 "
25,50,3,"R10,4ft",30,0.25,1,0.75,Boiler,21,174,10,69,164,20 Points," 4,088,094 "
20,50,3,"R10,US",20,0.25,0.75,0.75,Boiler,21,170,10,69,161,20 Points," 3,771,342 "
25,50,3,"R10,4ft",20,0.25,1,0.75,Boiler,21,174,10,69,164,20 Points," 4,088,094 "
10,40,4.7,"R10,US",30,0.4,1,0.75,Boiler,21,173,10,69,162,20 Points," 2,868,582 "
20,40,3,"R10,US",20,0.4,0.75,0.75,Boiler,21,171,9,69,158,20 Points," 3,369,735 "
20,40,4.7,"R10,4ft",20,0.4,0.75,0.75,Boiler,21,169,10,69,158,20 Points," 3,501,485 "
15,40,6.3,"R10,4ft",30,0.25,0.75,0.75,Boiler,21,170,10,69,160,20 Points," 3,308,334 "
10,50,4.7,"R10,US",20,0.25,0.75,0.75,Boiler,21,172,9,69,161,20 Points," 3,269,989 "
15,30,6.3,"R10,4ft",20,0.4,1,0.75,Boiler,21,173,10,69,162,20 Points," 2,906,927 "
25,30,4.7,"R10,4ft",30,0.25,0.75,0.75,Boiler,21,170,10,69,160,20 Points," 3,415,230 "
20,30,4.7,"R10,4ft",30,0.25,1,0.75,Boiler,21,172,10,69,165,20 Points," 3,098,879 "
20,30,4.7,"R10,4ft",20,0.25,1,0.75,Boiler,21,172,10,69,165,20 Points," 3,098,879 "
10,40,6.3,"R10,US",30,0.4,0.75,0.75,Boiler,21,170,10,69,158,20 Points," 2,992,382 "
15,40,4.7,"R10,4ft",30,0.4,1,0.75,Boiler,21,173,10,69,162,20 Points," 3,185,134 "
15,50,4.7,"R10,4ft",20,0.25,0.75,0.75,Boiler,21,171,10,69,161,20 Points," 3,586,541 "
15,50,3,"R10,US",30,0.4,1,0.75,Boiler,21,174,9,69,162,20 Points," 3,455,591 "
25,50,3,"R10,4ft",20,0.4,1,0.75,Boiler,21,174,9,69,162,20 Points," 4,088,694 "
20,30,3,"R10,US",20,0.25,1,0.75,Boiler,21,174,9,69,165,20 Points," 2,967,129 "
15,30,6.3,"R10,4ft",30,0.25,1,0.75,Boiler,21,173,10,69,165,20 Points," 2,906,327 "
15,50,4.7,"R10,4ft",30,0.25,0.75,0.75,Boiler,21,171,10,69,161,20 Points," 3,586,541 "
25,30,4.7,"R10,4ft",30,0.4,0.75,0.75,Boiler,21,170,10,69,158,20 Points," 3,415,830 "
10,40,6.3,"R10,US",20,0.25,0.75,0.75,Boiler,21,170,10,69,161,20 Points," 2,991,782 "
30,40,3,"R10,4ft",30,0.4,1,0.75,Boiler,21,174,9,69,162,20 Points," 4,003,039 "
15,50,3,"R10,US",30,0.25,1,0.75,Boiler,21,174,10,69,165,20 Points," 3,454,991 "
20,40,3,"R10,US",30,0.4,1,0.75,Boiler,21,172,10,69,162,20 Points," 3,369,935 "
10,50,4.7,"R10,US",20,0.4,1,0.75,Boiler,21,172,10,69,162,20 Points," 3,270,789 "
15,30,4.7,"R10,US",20,0.4,0.75,0.75,Boiler,21,169,10,69,158,20 Points," 2,782,727 "
20,40,3,"R10,US",20,0.25,0.75,0.75,Boiler,21,171,10,69,161,20 Points," 3,369,135 "
30,50,3,"R10,4ft",30,0.25,1,0.75,Boiler,21,173,10,69,164,20 Points," 4,404,646 "
25,30,3,"R10,US",30,0.4,1,0.75,Boiler,21,172,10,69,162,20 Points," 3,284,280 "
15,50,4.7,"R10,4ft",20,0.4,0.75,0.75,Boiler,21,171,9,69,158,20 Points," 3,587,141 "
10,40,4.7,"R10,US",20,0.4,1,0.75,Boiler,21,173,10,69,162,20 Points," 2,868,582 "
15,30,6.3,"R10,4ft",30,0.4,1,0.75,Boiler,21,173,10,69,162,20 Points," 2,906,927 "
30,40,3,"R10,4ft",20,0.25,1,0.75,Boiler,21,174,9,69,164,20 Points," 4,002,439 "
20,40,3,"R10,US",20,0.4,1,0.75,Boiler,21,172,10,69,162,20 Points," 3,369,935 "
30,40,3,"R10,4ft",20,0.4,1,0.75,Boiler,21,174,9,69,162,20 Points," 4,003,039 "
30,50,3,"R10,4ft",30,0.4,1,0.75,Boiler,21,173,10,69,162,20 Points," 4,405,246 "
15,30,6.3,"R10,4ft",20,0.25,1,0.75,Boiler,21,173,10,69,165,20 Points," 2,906,327 "
20,50,3,"R10,US",20,0.4,0.75,0.75,Boiler,21,170,10,69,158,20 Points," 3,771,942 "
10,40,4.7,"R10,US",30,0.25,1,0.75,Boiler,21,174,10,69,165,20 Points," 2,867,982 "
15,40,4.7,"R10,4ft",20,0.25,1,0.75,Boiler,21,173,10,69,165,20 Points," 3,184,534 "
10,50,4.7,"R10,US",30,0.25,0.75,0.75,Boiler,21,172,9,69,161,20 Points," 3,269,989 "
25,30,3,"R10,US",30,0.25,0.75,0.75,Boiler,21,172,9,69,161,20 Points," 3,283,480 "
25,30,4.7,"R10,4ft",20,0.25,0.75,0.75,Boiler,21,170,10,69,160,20 Points," 3,415,230 "
20,30,4.7,"R10,4ft",20,0.4,1,0.75,Boiler,21,172,10,69,162,20 Points," 3,099,479 "
30,30,3,"R10,US",20,0.25,0.75,0.75,Boiler,21,170,10,69,161,20 Points," 3,600,032 "
10,30,6.3,"R10,US",30,0.25,1,0.75,Boiler,21,173,10,69,165,20 Points," 2,589,775 "
30,30,3,"R10,US",30,0.25,0.75,0.75,Boiler,21,170,10,69,161,20 Points," 3,600,032 "
10,50,4.7,"R10,US",30,0.4,1,0.75,Boiler,21,172,10,69,162,20 Points," 3,270,789 "
30,30,3,"R10,US",20,0.4,0.75,0.75,Boiler,21,170,10,69,158,20 Points," 3,600,632 "
10,30,6.3,"R10,US",30,0.4,1,0.75,Boiler,21,173,10,69,162,20 Points," 2,590,375 "
15,40,6.3,"R10,4ft",20,0.4,0.75,0.75,Boiler,21,170,10,69,158,20 Points," 3,308,934 "
15,50,3,"R10,US",20,0.25,1,0.75,Boiler,21,174,10,69,165,20 Points," 3,454,991 "
25,30,3,"R10,US",30,0.25,1,0.75,Boiler,21,172,10,69,165,20 Points," 3,283,680 "
10,30,6.3,"R10,US",20,0.25,1,0.75,Boiler,21,173,10,69,165,20 Points," 2,589,775 "
20,40,3,"R10,US",30,0.25,0.75,0.75,Boiler,21,171,10,69,161,20 Points," 3,369,135 "
